day,month,year,bin.id,paired.com.id.initial,paired.com.id.final,vase.id,loc.id,diversity.treatment,disease.treatment,depth,family.id,clone.color,alive,no.shoots,root.length,ag.biomass,bg.biomass,shoot.id,shoot.length,sheath.length,inoculated,flw,leaf.id,outside.sheath,leaf.length,leaf.area,lesion.present,lesion.no,lesion.area,lesion.pc,broken.tip,tissue.sample
5,june,2018,8,V23,SP3,72,1,poly,disease,shallow,S1,pink,1,1,20,0.658,0.252,1,77,21,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V23,SP3,72,1,poly,disease,shallow,S1,pink,1,1,20,0.658,0.252,1,77,21,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,1
5,june,2018,8,V23,SP3,72,1,poly,disease,shallow,S1,pink,1,1,20,0.658,0.252,1,77,21,1,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V23,SP3,72,1,poly,disease,shallow,S1,pink,1,1,20,0.658,0.252,1,77,21,1,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V23,SP3,72,1,poly,disease,shallow,S1,pink,1,1,20,0.658,0.252,1,77,21,1,0,5,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V23,SP3,72,1,poly,disease,shallow,S1,pink,1,1,20,0.658,0.252,1,77,21,1,0,6,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V23,SP3,72,2,poly,disease,shallow,S5,yellow,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,june,2018,8,V23,SP3,72,3,poly,disease,shallow,S11,blue,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,june,2018,8,V23,SP3,72,4,poly,disease,shallow,S3,purple,1,4,25,1.638,0.926,1,70,17,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V23,SP3,72,4,poly,disease,shallow,S3,purple,1,4,25,1.638,0.926,1,70,17,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,1
5,june,2018,8,V23,SP3,72,4,poly,disease,shallow,S3,purple,1,4,25,1.638,0.926,1,70,17,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V23,SP3,72,4,poly,disease,shallow,S3,purple,1,4,25,1.638,0.926,1,70,17,NA,0,4,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V23,SP3,72,4,poly,disease,shallow,S3,purple,1,4,25,1.638,0.926,1,70,17,NA,0,5,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V23,SP3,72,4,poly,disease,shallow,S3,purple,1,4,25,1.638,0.926,1,70,17,NA,0,6,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V23,SP3,72,4,poly,disease,shallow,S3,purple,1,4,25,1.638,0.926,2,33.5,10.5,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V23,SP3,72,4,poly,disease,shallow,S3,purple,1,4,25,1.638,0.926,2,33.5,10.5,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V23,SP3,72,4,poly,disease,shallow,S3,purple,1,4,25,1.638,0.926,2,33.5,10.5,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V23,SP3,72,4,poly,disease,shallow,S3,purple,1,4,25,1.638,0.926,2,33.5,10.5,NA,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V23,SP3,72,4,poly,disease,shallow,S3,purple,1,4,25,1.638,0.926,2,33.5,10.5,NA,0,5,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V23,SP3,72,4,poly,disease,shallow,S3,purple,1,4,25,1.638,0.926,3,62,17,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V23,SP3,72,4,poly,disease,shallow,S3,purple,1,4,25,1.638,0.926,3,62,17,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V23,SP3,72,4,poly,disease,shallow,S3,purple,1,4,25,1.638,0.926,3,62,17,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V23,SP3,72,4,poly,disease,shallow,S3,purple,1,4,25,1.638,0.926,3,62,17,NA,0,4,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V23,SP3,72,4,poly,disease,shallow,S3,purple,1,4,25,1.638,0.926,3,62,17,NA,0,5,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V23,SP3,72,4,poly,disease,shallow,S3,purple,1,4,25,1.638,0.926,3,62,17,NA,0,6,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V23,SP3,72,4,poly,disease,shallow,S3,purple,1,4,25,1.638,0.926,3,62,17,NA,0,7,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V23,SP3,72,4,poly,disease,shallow,S3,purple,1,4,25,1.638,0.926,4,32,9,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V23,SP3,72,4,poly,disease,shallow,S3,purple,1,4,25,1.638,0.926,4,32,9,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V23,SP3,72,4,poly,disease,shallow,S3,purple,1,4,25,1.638,0.926,4,32,9,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V23,SP3,72,4,poly,disease,shallow,S3,purple,1,4,25,1.638,0.926,4,32,9,NA,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V23,SP3,72,4,poly,disease,shallow,S3,purple,1,4,25,1.638,0.926,4,32,9,NA,0,5,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V23,SP3,72,NA,poly,disease,shallow,NA,misc,NA,NA,NA,0.134,0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,june,2018,8,V15,S11,73,1,mono,control,shallow,S11,pink,1,4,24,1.122,0.695,1,54,16,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,73,1,mono,control,shallow,S11,pink,1,4,24,1.122,0.695,1,54,16,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,1
5,june,2018,8,V15,S11,73,1,mono,control,shallow,S11,pink,1,4,24,1.122,0.695,1,54,16,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,73,1,mono,control,shallow,S11,pink,1,4,24,1.122,0.695,1,54,16,NA,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,73,1,mono,control,shallow,S11,pink,1,4,24,1.122,0.695,1,54,16,NA,0,5,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,73,1,mono,control,shallow,S11,pink,1,4,24,1.122,0.695,2,35,10,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,73,1,mono,control,shallow,S11,pink,1,4,24,1.122,0.695,2,35,10,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,73,1,mono,control,shallow,S11,pink,1,4,24,1.122,0.695,2,35,10,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,73,1,mono,control,shallow,S11,pink,1,4,24,1.122,0.695,2,35,10,NA,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,73,1,mono,control,shallow,S11,pink,1,4,24,1.122,0.695,3,31,9.5,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,73,1,mono,control,shallow,S11,pink,1,4,24,1.122,0.695,3,31,9.5,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,73,1,mono,control,shallow,S11,pink,1,4,24,1.122,0.695,3,31,9.5,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,73,1,mono,control,shallow,S11,pink,1,4,24,1.122,0.695,3,31,9.5,NA,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,73,1,mono,control,shallow,S11,pink,1,4,24,1.122,0.695,4,40,10.5,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,73,1,mono,control,shallow,S11,pink,1,4,24,1.122,0.695,4,40,10.5,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,73,1,mono,control,shallow,S11,pink,1,4,24,1.122,0.695,4,40,10.5,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,73,1,mono,control,shallow,S11,pink,1,4,24,1.122,0.695,4,40,10.5,NA,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,73,2,mono,control,shallow,S11,yellow,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,june,2018,8,V15,S11,73,3,mono,control,shallow,S11,blue,1,3,17,0.719,0.609,1,62,20,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,73,3,mono,control,shallow,S11,blue,1,3,17,0.719,0.609,1,62,20,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,1
5,june,2018,8,V15,S11,73,3,mono,control,shallow,S11,blue,1,3,17,0.719,0.609,1,62,20,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,73,3,mono,control,shallow,S11,blue,1,3,17,0.719,0.609,2,49,14.5,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,73,3,mono,control,shallow,S11,blue,1,3,17,0.719,0.609,2,49,14.5,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,73,3,mono,control,shallow,S11,blue,1,3,17,0.719,0.609,2,49,14.5,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,73,3,mono,control,shallow,S11,blue,1,3,17,0.719,0.609,2,49,14.5,NA,0,4,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,73,3,mono,control,shallow,S11,blue,1,3,17,0.719,0.609,3,27,9,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,73,3,mono,control,shallow,S11,blue,1,3,17,0.719,0.609,3,27,9,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,73,3,mono,control,shallow,S11,blue,1,3,17,0.719,0.609,3,27,9,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,73,4,mono,control,shallow,S11,purple,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,june,2018,8,V15,S11,73,NA,mono,control,shallow,S11,misc,NA,NA,NA,0.489,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,june,2018,8,V15,S11,74,1,mono,disease,shallow,S11,pink,1,3,21,0.608,0.382,1,66,16,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,74,1,mono,disease,shallow,S11,pink,1,3,21,0.608,0.382,1,66,16,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,1
5,june,2018,8,V15,S11,74,1,mono,disease,shallow,S11,pink,1,3,21,0.608,0.382,1,66,16,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,74,1,mono,disease,shallow,S11,pink,1,3,21,0.608,0.382,1,66,16,NA,0,4,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,74,1,mono,disease,shallow,S11,pink,1,3,21,0.608,0.382,1,66,16,NA,0,5,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,74,1,mono,disease,shallow,S11,pink,1,3,21,0.608,0.382,2,18,5,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,74,1,mono,disease,shallow,S11,pink,1,3,21,0.608,0.382,2,18,5,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,74,1,mono,disease,shallow,S11,pink,1,3,21,0.608,0.382,2,18,5,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,74,1,mono,disease,shallow,S11,pink,1,3,21,0.608,0.382,3,21.5,6,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,74,1,mono,disease,shallow,S11,pink,1,3,21,0.608,0.382,3,21.5,6,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,74,1,mono,disease,shallow,S11,pink,1,3,21,0.608,0.382,3,21.5,6,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,74,2,mono,disease,shallow,S11,yellow,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,june,2018,8,V15,S11,74,3,mono,disease,shallow,S11,blue,1,1,19.5,0.054,0.066,1,26,6,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,74,3,mono,disease,shallow,S11,blue,1,1,19.5,0.054,0.066,1,26,6,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,1
5,june,2018,8,V15,S11,74,3,mono,disease,shallow,S11,blue,1,1,19.5,0.054,0.066,1,26,6,1,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,74,3,mono,disease,shallow,S11,blue,1,1,19.5,0.054,0.066,1,26,6,1,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,74,3,mono,disease,shallow,S11,blue,1,1,19.5,0.054,0.066,1,26,6,1,0,5,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V15,S11,74,4,mono,disease,shallow,S11,purple,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,june,2018,8,V15,S11,74,NA,mono,disease,shallow,S11,misc,NA,NA,NA,0.09,0.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,june,2018,8,V83,D8,75,1,mono,disease,deep,D8,pink,1,2,16.5,0.902,0.338,1,47.5,8,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,75,1,mono,disease,deep,D8,pink,1,2,16.5,0.902,0.338,1,47.5,8,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,1
5,june,2018,8,V83,D8,75,1,mono,disease,deep,D8,pink,1,2,16.5,0.902,0.338,1,47.5,8,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,75,1,mono,disease,deep,D8,pink,1,2,16.5,0.902,0.338,1,47.5,8,NA,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,75,1,mono,disease,deep,D8,pink,1,2,16.5,0.902,0.338,2,78,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,75,1,mono,disease,deep,D8,pink,1,2,16.5,0.902,0.338,2,78,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,75,1,mono,disease,deep,D8,pink,1,2,16.5,0.902,0.338,2,78,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,75,1,mono,disease,deep,D8,pink,1,2,16.5,0.902,0.338,2,78,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,75,1,mono,disease,deep,D8,pink,1,2,16.5,0.902,0.338,2,78,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,75,1,mono,disease,deep,D8,pink,1,2,16.5,0.902,0.338,2,78,NA,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,75,1,mono,disease,deep,D8,pink,1,2,16.5,0.902,0.338,2,78,NA,NA,1,7,NA,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,75,1,mono,disease,deep,D8,pink,1,2,16.5,0.902,0.338,2,78,NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,75,1,mono,disease,deep,D8,pink,1,2,16.5,0.902,0.338,2,78,NA,NA,1,9,NA,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,75,1,mono,disease,deep,D8,pink,1,2,16.5,0.902,0.338,2,78,NA,NA,1,10,NA,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,75,1,mono,disease,deep,D8,pink,1,2,16.5,0.902,0.338,2,78,NA,NA,1,11,NA,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,75,2,mono,disease,deep,D8,yellow,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,june,2018,8,V83,D8,75,3,mono,disease,deep,D8,blue,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,june,2018,8,V83,D8,75,4,mono,disease,deep,D8,purple,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,june,2018,8,V21,SP2,76,1,poly,disease,shallow,S6,pink,1,2,14,0.263,0.157,1,50,16,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V21,SP2,76,1,poly,disease,shallow,S6,pink,1,2,14,0.263,0.157,1,50,16,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,1
5,june,2018,8,V21,SP2,76,1,poly,disease,shallow,S6,pink,1,2,14,0.263,0.157,1,50,16,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V21,SP2,76,1,poly,disease,shallow,S6,pink,1,2,14,0.263,0.157,1,50,16,NA,0,4,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V21,SP2,76,1,poly,disease,shallow,S6,pink,1,2,14,0.263,0.157,1,50,16,NA,0,5,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V21,SP2,76,1,poly,disease,shallow,S6,pink,1,2,14,0.263,0.157,2,11,3.5,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V21,SP2,76,1,poly,disease,shallow,S6,pink,1,2,14,0.263,0.157,2,11,3.5,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V21,SP2,76,2,poly,disease,shallow,S10,yellow,1,1,3,0.002,0.004,1,7,3,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,1
5,june,2018,8,V21,SP2,76,2,poly,disease,shallow,S10,yellow,1,1,3,0.002,0.004,1,7,3,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V21,SP2,76,3,poly,disease,shallow,S11,blue,1,5,18,2.595,1.353,1,86,24.5,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V21,SP2,76,3,poly,disease,shallow,S11,blue,1,5,18,2.595,1.353,1,86,24.5,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,1
5,june,2018,8,V21,SP2,76,3,poly,disease,shallow,S11,blue,1,5,18,2.595,1.353,1,86,24.5,1,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V21,SP2,76,3,poly,disease,shallow,S11,blue,1,5,18,2.595,1.353,2,46,12.5,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V21,SP2,76,3,poly,disease,shallow,S11,blue,1,5,18,2.595,1.353,2,46,12.5,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V21,SP2,76,3,poly,disease,shallow,S11,blue,1,5,18,2.595,1.353,2,46,12.5,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V21,SP2,76,3,poly,disease,shallow,S11,blue,1,5,18,2.595,1.353,2,46,12.5,0,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V21,SP2,76,3,poly,disease,shallow,S11,blue,1,5,18,2.595,1.353,3,51,18,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V21,SP2,76,3,poly,disease,shallow,S11,blue,1,5,18,2.595,1.353,3,51,18,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V21,SP2,76,3,poly,disease,shallow,S11,blue,1,5,18,2.595,1.353,3,51,18,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V21,SP2,76,3,poly,disease,shallow,S11,blue,1,5,18,2.595,1.353,3,51,18,0,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V21,SP2,76,3,poly,disease,shallow,S11,blue,1,5,18,2.595,1.353,3,51,18,0,0,5,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V21,SP2,76,3,poly,disease,shallow,S11,blue,1,5,18,2.595,1.353,3,51,18,0,0,6,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V21,SP2,76,3,poly,disease,shallow,S11,blue,1,5,18,2.595,1.353,4,62.5,21,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V21,SP2,76,3,poly,disease,shallow,S11,blue,1,5,18,2.595,1.353,4,62.5,21,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V21,SP2,76,3,poly,disease,shallow,S11,blue,1,5,18,2.595,1.353,4,62.5,21,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V21,SP2,76,3,poly,disease,shallow,S11,blue,1,5,18,2.595,1.353,4,62.5,21,0,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V21,SP2,76,3,poly,disease,shallow,S11,blue,1,5,18,2.595,1.353,4,62.5,21,0,0,5,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V21,SP2,76,3,poly,disease,shallow,S11,blue,1,5,18,2.595,1.353,5,66,20,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V21,SP2,76,3,poly,disease,shallow,S11,blue,1,5,18,2.595,1.353,5,66,20,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V21,SP2,76,3,poly,disease,shallow,S11,blue,1,5,18,2.595,1.353,5,66,20,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V21,SP2,76,3,poly,disease,shallow,S11,blue,1,5,18,2.595,1.353,5,66,20,0,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V21,SP2,76,3,poly,disease,shallow,S11,blue,1,5,18,2.595,1.353,5,66,20,0,0,5,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V21,SP2,76,3,poly,disease,shallow,S11,blue,1,5,18,2.595,1.353,5,66,20,0,0,6,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V21,SP2,76,4,poly,disease,shallow,S5,purple,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,june,2018,8,V21,SP2,76,NA,poly,disease,shallow,NA,misc,NA,NA,NA,0.841,0.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,june,2018,8,V83,D8,79,1,mono,control,deep,D8,pink,1,4,18,0.722,0.182,1,35,11.5,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,79,1,mono,control,deep,D8,pink,1,4,18,0.722,0.182,1,35,11.5,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,1
5,june,2018,8,V83,D8,79,1,mono,control,deep,D8,pink,1,4,18,0.722,0.182,1,35,11.5,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,79,1,mono,control,deep,D8,pink,1,4,18,0.722,0.182,1,35,11.5,NA,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,79,1,mono,control,deep,D8,pink,1,4,18,0.722,0.182,1,35,11.5,NA,0,5,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,79,1,mono,control,deep,D8,pink,1,4,18,0.722,0.182,2,28,9.5,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,79,1,mono,control,deep,D8,pink,1,4,18,0.722,0.182,2,28,9.5,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,79,1,mono,control,deep,D8,pink,1,4,18,0.722,0.182,2,28,9.5,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,79,1,mono,control,deep,D8,pink,1,4,18,0.722,0.182,2,28,9.5,NA,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,79,1,mono,control,deep,D8,pink,1,4,18,0.722,0.182,2,28,9.5,NA,0,5,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,79,1,mono,control,deep,D8,pink,1,4,18,0.722,0.182,3,6,2.5,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,79,1,mono,control,deep,D8,pink,1,4,18,0.722,0.182,3,6,2.5,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,79,1,mono,control,deep,D8,pink,1,4,18,0.722,0.182,4,20,7,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,79,1,mono,control,deep,D8,pink,1,4,18,0.722,0.182,4,20,7,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,79,1,mono,control,deep,D8,pink,1,4,18,0.722,0.182,4,20,7,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,79,1,mono,control,deep,D8,pink,1,4,18,0.722,0.182,4,20,7,NA,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,79,2,mono,control,deep,D8,yellow,1,5,22,1.004,0.848,1,36.5,6.5,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,79,2,mono,control,deep,D8,yellow,1,5,22,1.004,0.848,1,36.5,6.5,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,1
5,june,2018,8,V83,D8,79,2,mono,control,deep,D8,yellow,1,5,22,1.004,0.848,1,36.5,6.5,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,79,2,mono,control,deep,D8,yellow,1,5,22,1.004,0.848,1,36.5,6.5,NA,0,4,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,79,2,mono,control,deep,D8,yellow,1,5,22,1.004,0.848,2,26,6,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,8,V83,D8,79,2,mono,control,deep,D8,yellow,1,5,22,1.004,0.848,2,26,6,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
